Museum,Museum Abbreviation,Catalog Number,Special Collections,Kind of Object,Specimen Count,Current Identification,Other Identifications,Name Hierarchy,Order,Family,Type Status,Type Citations,Date Collected,Ocean,Sea/Gulf,Bay/Sound,Island Name,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Collector(s),Other Numbers (Type: Value),Sex/Stage,Preparation Details (Preparation:Remarks),Microhabitat Description,Reproductive Condition,Progeny Details,Measurements,Stomach Contents,Collection Method,Number of Individuals,Sexual Maturity,Physical Maturity,Specimen Condition,Injury,Parasite,Bibliography,Notes,Genetic Sample Type,Biorepository Number,Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Depleted?,Record Last Modified,EZID
,"USNM","143096","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","Sep 1905","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/3dc7ea352-8b6c-4b39-b63b-968047b92e99"
,"USNM","143098","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","Sep 1905","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/3c9b556b2-ffb7-419c-93d4-3ad292af1d53"
,"USNM","142853","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/3b220d2da-f99c-4e75-bbf5-5d231743b710"
,"USNM","142861","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/3389da050-97e7-43bf-a2c9-761964faa7d7"
,"USNM","142883","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/326f7a835-cbed-4e1b-88cf-779bae093f60"
,"USNM","142886","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/32b991bd8-352b-4e62-aa83-81948fbcde0e"
,"USNM","142889","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/3fcc4c1f4-f38a-405b-996f-608941758db9"
,"USNM","142893","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/39914070c-15d7-469d-a27a-0986ccece76d"
,"USNM","142894","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Skull; Remainder in Fluid","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 17:39:00","http://n2t.net/ark:/65665/35b30dd6c-c2c9-4033-b1e7-e78d902a5d71"
,"USNM","142895","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/327ab27a1-a73b-4344-8711-b8d064312d8d"
,"USNM","142896","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/357f06ac7-b9c9-4c76-b2e6-ca0e824a2cae"
,"USNM","142897","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/3d7ce72f9-8d4b-47c2-b660-a2085f2b5d75"
,"USNM","142901","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/3cb1537a5-ba2d-4178-96e3-d297506a4ef5"
,"USNM","142902","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Skull; Remainder in Fluid","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 17:39:00","http://n2t.net/ark:/65665/3e6c6c124-30da-48d3-a97b-84831f7771e4"
,"USNM","142903","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Skull; Remainder in Fluid","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 17:39:00","http://n2t.net/ark:/65665/35034dc44-5197-4d30-92ad-6e9522e0446b"
,"USNM","142904","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/3c477bc72-60b7-43e9-b4be-1dff2132f46f"
,"USNM","142905","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Skull; Remainder in Fluid","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 17:39:00","http://n2t.net/ark:/65665/3652c6d41-a016-4065-818e-9a1a6472d233"
,"USNM","142908","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/3bb9ccf1e-eb3d-4a4f-8953-8440cb034816"
,"USNM","142913","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Skull; Remainder in Fluid","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 17:39:00","http://n2t.net/ark:/65665/329e3c94b-ae73-4d86-b02f-a384761d14f3"
,"USNM","142917","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/378122c99-5948-4631-b1b5-b55cbcef5b45"
,"USNM","142922","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/3e8d77e1c-3266-46a3-a7b8-60ec768c5185"
,"USNM","142924","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/347d36790-2db7-4cc8-8397-0f31138c1f3c"
,"USNM","142925","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/3be7380e3-20a9-4458-b088-2f3dec1727fc"
,"USNM","142927","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/388691a97-74b0-4c43-b6a0-e1cfdc46c0cd"
,"USNM","142931","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/36e1e7c8e-fff2-417e-85ea-71d88af29cd9"
,"USNM","142933","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/3dad1bf36-e511-4649-9487-b5c95907a1fa"
,"USNM","142938","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/3c362b584-227f-4cfa-bb09-571779fee218"
,"USNM","142940","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/380224666-fc87-44c7-a3a1-0c7f29738c16"
,"USNM","142944","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/3b0b71818-bc86-4f6a-b52a-5aed599af9ca"
,"USNM","142950","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/36f3f2933-3e64-4328-9ca1-c8c68d4e1a49"
,"USNM","142958","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","18 Mar 2019 14:01:00","http://n2t.net/ark:/65665/3790cfdd9-9d2f-468f-9d61-976a4bbc0108"
,"USNM","142960","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Skull; Remainder in Fluid","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 17:39:00","http://n2t.net/ark:/65665/304c4c22e-d81c-40b1-9f06-da8dd8fc08a8"
,"USNM","142963","","Specimen/Lot",1,"Suncus murinus","Suncus murinus luzoniensis","Suncus murinus : Soricidae : Soricomorpha : Mammalia : Chordata","Soricomorpha","Soricidae","","","1905 (-- Fall 1905 *, 20 SEP - 10 OCT 1905)","","","","Luzon","Philippines","","","Manila","","","","Mearns, E. A.","Mammals Field Number: No Number","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/3df2b36f0-db77-41f9-80cd-23e557d77774"
