Museum,Catalog Number - USNM,Special Collections,Class,Order,Family,Genus species,Other Identifications,Name Hierarchy,Type Status,Type Citations,Taxonomic Notes,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Expedition/Project,Field Number(s),Date Collected,Preparation Details (Preparation:Remarks),Inventory Status,Status Remarks,Genetic Sample Type,Biorepository Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
"NMNH","37393","Specimen","Amphibia","Anura","Dicroglossidae","Limnonectes leytensis","Rana leytensis","Limnonectes leytensis : Dicroglossidae : Anura : Amphibia : Chordata","","","","Philippines","Basilan Island","","No Further Locality Data","","","","","No Field Number","Jan 1906 to Feb 1906 (Jan - Feb 1906.)","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/3dfea2386-0157-4cf3-a9a3-801a2d60fbbc"
"NMNH","37402","Specimen","Amphibia","Anura","Dicroglossidae","Limnonectes leytensis","Rana leytensis","Limnonectes leytensis : Dicroglossidae : Anura : Amphibia : Chordata","","","","Philippines","","","No Further Locality Data","","","","Philippine Expedition, 1907-09","No Field Number",,"Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/3c8530dd9-8b98-493f-a141-625aae21697b"
"NMNH","34778","Specimen","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3534143e6-18b5-4bc2-8bf2-bdf583f3ee23"
"NMNH","34779","Specimen","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3285d8b37-56ca-4d2c-a2ad-625bd4b84132"
"NMNH","34780","Specimen","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3f79dc077-a944-4dc8-9e00-d19755187262"
"NMNH","34777","Specimen","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo","","","","","No Field Number",,"Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:09:00","http://n2t.net/ark:/65665/3d146a43e-cdce-4741-8984-c360d2591b8e"
"NMNH","35231","Specimen; Type","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","Holotype","Stejneger, L. 1909. Smithsonian Miscellaneous Collections.","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","1219 - 1829","","No Field Number","17 Jun 1904 to 10 Jul 1904 (17 June - 10 July 1904.)","Ethanol","In collection","","","","","","","","","01 Oct 2018 18:39:00","http://n2t.net/ark:/65665/3ce36a3fc-c2d8-4c8e-8478-c1d1c1c41655"
"NMNH","35232","Specimen; Type","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","Paratype","Stejneger, L. 1909. Smithsonian Miscellaneous Collections.","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","1219 - 1829","","No Field Number","17 Jun 1904 to 10 Jul 1904 (17 June - 10 July 1904.)","Ethanol","In collection","","","","","","","","","01 Oct 2018 18:38:00","http://n2t.net/ark:/65665/3715c76cd-bf66-4bab-913c-9de7372189a3"
"NMNH","35234","Specimen; Type","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","Paratype","Stejneger, L. 1909. Smithsonian Miscellaneous Collections.","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","1219 - 1829","","No Field Number","17 Jun 1904 to 10 Jul 1904 (17 June - 10 July 1904.)","Ethanol","In collection","","","","","","","","","01 Oct 2018 18:38:00","http://n2t.net/ark:/65665/3b85c93d0-375d-4ee1-a4ee-f06a0febbe06"
"NMNH","35239","Specimen; Type","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","Paratype","Stejneger, L. 1909. Smithsonian Miscellaneous Collections.","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","1219 - 1829","","No Field Number","17 Jun 1904 to 10 Jul 1904 (17 June - 10 July 1904.)","Ethanol","In collection","","","","","","","","","01 Oct 2018 18:38:00","http://n2t.net/ark:/65665/39ed8ee30-ee3c-4512-a51d-bf4605c8fe4a"
"NMNH","35243","Specimen; Type","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","Paratype","Stejneger, L. 1909. Smithsonian Miscellaneous Collections.","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","1219 - 1829","","No Field Number","17 Jun 1904 to 10 Jul 1904 (17 June - 10 July 1904.)","Ethanol","In collection","","","","","","","","","01 Oct 2018 18:38:00","http://n2t.net/ark:/65665/32e17db98-e335-4434-8648-2811b2a32709"
"NMNH","35245","Specimen; Type","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","Paratype","Stejneger, L. 1909. Smithsonian Miscellaneous Collections.","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","1219 - 1829","","No Field Number","17 Jun 1904 to 10 Jul 1904 (17 June - 10 July 1904.)","Ethanol","In collection","","","","","","","","","01 Oct 2018 18:38:00","http://n2t.net/ark:/65665/3ca4d51bd-a2db-4277-8dc6-978f8e557157"
"NMNH","35247","Specimen; Type","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","Paratype","Stejneger, L. 1909. Smithsonian Miscellaneous Collections.","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","1219 - 1829","","No Field Number","17 Jun 1904 to 10 Jul 1904 (17 June - 10 July 1904.)","Ethanol","In collection","","","","","","","","","01 Oct 2018 18:38:00","http://n2t.net/ark:/65665/389c9e99a-f524-401a-81df-156d3996e494"
"NMNH","35236","Specimen; Type","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","Paratype","Stejneger, L. 1909. Smithsonian Miscellaneous Collections.","","Philippines","Mindanao Island","Davao Del Sur","Mount Apo, at Todaya","","",1067,"","No. 1","1 Jul 1904","Ethanol","In collection","","","","","","","","","01 Oct 2018 18:38:00","http://n2t.net/ark:/65665/3007f21ac-4d0e-4947-8bb7-469a4490fdca"
"NMNH","35249","Specimen; Type","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","Paratype","Stejneger, L. 1909. Smithsonian Miscellaneous Collections.","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","1219 - 1829","","No Field Number","17 Jun 1904 to 10 Jul 1904 (17 June - 10 July 1904.)","Ethanol","In collection","","","","","","","","","01 Oct 2018 18:38:00","http://n2t.net/ark:/65665/3e415acfd-0047-4d2e-9c7f-022b7e792471"
"NMNH","35257","Specimen","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","Davao Oriental","Baganga River, East Coast Range Mountains","","","305 - 1524","","No Field Number","28 Apr 1904 to 7 May 1904 (28 April - 07 May 1904.)","Ethanol:head and fragments only","Presence not verified","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/30c69bad1-4f67-4aaf-b1ce-0854f0185d84"
"NMNH","35233","Specimen; Type","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","Paratype","Stejneger, L. 1909. Smithsonian Miscellaneous Collections.","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","1219 - 1829","","No Field Number","17 Jun 1904 to 10 Jul 1904 (17 June - 10 July 1904.)","Ethanol","In collection","","","","","","","","","01 Oct 2018 18:38:00","http://n2t.net/ark:/65665/32eb9560e-191b-49e9-a210-7af5c75320af"
"NMNH","35238","Specimen; Type","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","Paratype","Stejneger, L. 1909. Smithsonian Miscellaneous Collections.","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","1219 - 1829","","No Field Number","17 Jun 1904 to 10 Jul 1904 (17 June - 10 July 1904.)","Ethanol","In collection","","","","","","","","","01 Oct 2018 18:38:00","http://n2t.net/ark:/65665/324e70812-f6a8-49c6-b39b-8f1621148968"
"NMNH","35240","Specimen; Type","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","Paratype","Stejneger, L. 1909. Smithsonian Miscellaneous Collections.","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","1219 - 1829","","No Field Number","17 Jun 1904 to 10 Jul 1904 (17 June - 10 July 1904.)","Ethanol","In collection","","","","","","","","","01 Oct 2018 18:38:00","http://n2t.net/ark:/65665/369b9d4bf-5f94-4d75-916d-99c4f684d69b"
"NMNH","35242","Specimen; Type","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","Paratype","Stejneger, L. 1909. Smithsonian Miscellaneous Collections.","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","1219 - 1829","","No Field Number","17 Jun 1904 to 10 Jul 1904 (17 June - 10 July 1904.)","Ethanol","In collection","","","","","","","","","01 Oct 2018 18:38:00","http://n2t.net/ark:/65665/3d8102e1d-48d1-43eb-bb8a-dc60e1dbea7a"
"NMNH","35244","Specimen; Type","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","Paratype","Stejneger, L. 1909. Smithsonian Miscellaneous Collections.","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","1219 - 1829","","No Field Number","17 Jun 1904 to 10 Jul 1904 (17 June - 10 July 1904.)","Ethanol","In collection","","","","","","","","","01 Oct 2018 18:38:00","http://n2t.net/ark:/65665/3c69d0e1f-b7f1-4eab-88b3-90d86139ba73"
"NMNH","35246","Specimen; Type","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","Paratype","Stejneger, L. 1909. Smithsonian Miscellaneous Collections.","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","1219 - 1829","","No Field Number","17 Jun 1904 to 10 Jul 1904 (17 June - 10 July 1904.)","Ethanol","In collection","","","","","","","","","01 Oct 2018 18:38:00","http://n2t.net/ark:/65665/3d006c9d8-71c5-408a-b55d-9715463bac73"
"NMNH","35250","Specimen; Type","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","Paratype","Stejneger, L. 1909. Smithsonian Miscellaneous Collections.","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","1219 - 1829","","No Field Number","17 Jun 1904 to 10 Jul 1904 (17 June - 10 July 1904.)","Ethanol","In collection","","","","","","","","","01 Oct 2018 18:38:00","http://n2t.net/ark:/65665/325b05cab-6c0c-4444-9737-a7cbe43589b6"
"NMNH","35235","Specimen; Type","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","Paratype","Stejneger, L. 1909. Smithsonian Miscellaneous Collections.","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","1219 - 1829","","No Field Number","17 Jun 1904 to 10 Jul 1904 (17 June - 10 July 1904.)","Ethanol","In collection","","","","","","","","","01 Oct 2018 18:38:00","http://n2t.net/ark:/65665/3741937ef-b983-458f-a686-80d09d288d5d"
"NMNH","35248","Specimen; Type","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","Paratype","Stejneger, L. 1909. Smithsonian Miscellaneous Collections.","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","1219 - 1829","","No Field Number","17 Jun 1904 to 10 Jul 1904 (17 June - 10 July 1904.)","Ethanol","In collection","","","","","","","","","01 Oct 2018 18:38:00","http://n2t.net/ark:/65665/3c38c0492-b805-4888-b0e3-37d5ba21f64a"
"NMNH","37371","Specimen","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","","","","Philippines","Basilan Island","","No Further Locality Data","","","","","948","13 Feb 1906 to 22 Feb 1906 (13-22 February 1906.)","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/37a4b18c0-05ac-4ecb-a374-37b3df3c4623"
"NMNH","37394","Specimen","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna; Rana modesta","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","Misamis Occidental","Catagan, base of Mt. Malindang, Datu Anib's place","","","","","NO FIELD NUMBER","24 May 1906 to 25 May 1906 (24 - 25 May 1906)","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/34c2b1be3-192d-4498-a644-f29bcd476fe5"
"NMNH","37395","Specimen","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna; Rana modesta","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","Misamis Occidental","Catagan, base of Mt. Malindang, Datu Anib's place","","","","","NO FIELD NUMBER","24 May 1906 to 25 May 1906 (24 - 25 May 1906)","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/3cc00c371-d90a-46b8-9af4-2f3266692bca"
"NMNH","37396","Specimen","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna; Rana modesta","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","Misamis Occidental","Catagan, base of Mt. Malindang, Datu Anib's place","","","","","NO FIELD NUMBER","24 May 1906 to 25 May 1906 (24 - 25 May 1906)","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/3304e6063-ffaa-48ad-9617-36695127651d"
"NMNH","37370","Specimen","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","","","","Philippines","Basilan Island","","No Further Locality Data","","","","","948","13 Feb 1906 to 22 Feb 1906 (13-22 February 1906.)","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/3deea5843-a153-4daa-8715-9132931ba1cc"
"NMNH","37398","Specimen","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna; Rana modesta","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","Misamis Occidental","Catagan, base of Mt. Malindang, Datu Anib's place","","","","","17","25 May 1906","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/370c8930d-64dd-4858-a757-02e05a5b0446"
"NMNH","37886","Specimen","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","","","","Philippines","Mindoro Island","Oriental Mindoro","Mt. Halcon","","","","Philippine Expedition, 1907-09","75","Nov 1906","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/3394222a8-538a-4861-a9da-63b00a6eb29b"
"NMNH","37361","Specimen","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","","","","Philippines","Basilan Island","","No Further Locality Data","","","","","948","13 Feb 1906 to 22 Feb 1906 (13-22 February 1906.)","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/3448e228a-7f2e-42b6-bf73-443d56372d8b"
"NMNH","37397","Specimen","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna; Rana modesta","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","Misamis Occidental","Catagan, base of Mt. Malindang, Datu Anib's place","","","","","5","20 May 1906","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/348f04e2f-8b66-4a56-a5b2-8df9e9e9271b"
"NMNH","37369","Specimen","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","","","","Philippines","Basilan Island","","No Further Locality Data","","","","","948","13 Feb 1906 to 22 Feb 1906 (13-22 February 1906.)","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/35e84bdcf-73bc-45b8-beb6-98107494d498"
"NMNH","37399","Specimen","Amphibia","Anura","Dicroglossidae","Limnonectes magnus","Rana magna; Rana modesta","Limnonectes magnus : Dicroglossidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","Misamis Occidental","Catagan, base of Mt. Malindang, Datu Anib's place","","","","","10","23 May 1906","Ethanol","Presence not verified","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/3fc9b759a-e654-4563-85b4-6604d759c3be"
